InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
52828,7578,T-shirt,8,2022-12-14 07:49:35.791930640,49.34,1060,UK,394.72
58604,5875,Pen,5,2022-12-14 19:30:37.812604192,14.53,1091,India,72.64999999999999
20526,6326,Bag,2,2022-12-15 07:11:39.833277760,36.93,1060,USA,73.86
78910,7582,Notebook,6,2022-12-15 18:52:41.853951312,41.03,1050,Germany,246.18
35592,2802,Pen,1,2022-12-16 06:33:43.874624880,49.23,1037,USA,49.23
38982,3657,Bag,7,2022-12-16 18:14:45.895298432,49.33,1011,USA,345.31
10207,4346,Bag,4,2022-12-17 05:55:47.915971984,29.42,1087,Canada,117.68
98733,3949,Mug,5,2022-12-17 17:36:49.936645552,85.77,1076,UK,428.84999999999997
78619,1941,Mug,6,2022-12-18 05:17:51.957319104,38.78,1065,Germany,232.68
39328,2907,T-shirt,1,2022-12-18 16:58:53.977992656,26.81,1053,USA,26.81
56479,5837,T-shirt,9,2022-12-19 04:39:55.998666224,21.7,1038,Germany,195.29999999999998
30103,9105,Notebook,4,2022-12-19 16:20:58.019339776,35.64,1075,UK,142.56
49891,2243,Notebook,8,2022-12-20 04:02:00.040013328,11.42,1038,India,91.36
20754,6696,Notebook,5,2022-12-20 15:43:02.060686896,8.13,1077,USA,40.650000000000006
91437,2466,Notebook,8,2022-12-21 03:24:04.081360448,62.49,1029,UK,499.92
82982,4957,Bag,1,2022-12-21 15:05:06.102034016,63.82,1047,Germany,63.82
65922,2966,Bag,8,2022-12-22 02:46:08.122707568,55.31,1082,UK,442.48
58231,1375,T-shirt,4,2022-12-22 14:27:10.143381120,77.42,1030,India,309.68
39301,1262,Mug,2,2022-12-23 02:08:12.164054688,8.72,1024,UK,17.44
72711,5362,Mug,6,2022-12-23 13:49:14.184728240,93.92,1067,Germany,563.52
51323,7502,Pen,2,2022-12-24 01:30:16.205401792,14.03,1050,USA,28.06
28752,8833,Bag,5,2022-12-24 13:11:18.226075360,69.03,1012,USA,345.15
92205,2893,Notebook,2,2022-12-25 00:52:20.246748912,17.67,1099,Canada,35.34
23395,9106,Notebook,3,2022-12-25 12:33:22.267422464,88.59,1062,Germany,265.77
95957,2652,Pen,6,2022-12-26 00:14:24.288096032,53.52,1041,Canada,321.12
66273,6540,Mug,1,2022-12-26 11:55:26.308769584,12.82,1053,Canada,12.82
14895,4892,Notebook,6,2022-12-26 23:36:28.329443152,63.59,1066,India,381.54
86559,1599,Mug,3,2022-12-27 11:17:30.350116704,5.87,1079,Germany,17.61
20699,5815,Pen,7,2022-12-27 22:58:32.370790256,78.72,1089,USA,551.04
75061,2912,Mug,2,2022-12-28 10:39:34.391463824,66.81,1055,Germany,133.62
19715,9792,Mug,6,2022-12-28 22:20:36.412137376,25.2,1018,India,151.2
29169,9572,Mug,8,2022-12-29 10:01:38.432810928,40.6,1045,Germany,324.8
26163,5213,Notebook,1,2022-12-29 21:42:40.453484496,5.74,1014,Germany,5.74
15782,4637,T-shirt,9,2022-12-30 09:23:42.474158048,70.9,1031,Canada,638.1
98177,6599,Bag,5,2022-12-30 21:04:44.494831616,35.65,1048,Germany,178.25
94328,7448,Mug,5,2022-12-31 08:45:46.515505168,59.3,1020,Canada,296.5
45585,9557,Mug,5,2022-12-31 20:26:48.536178720,95.89,1064,Canada,479.45
40682,8382,Mug,6,2023-01-01 08:07:50.556852288,33.45,1069,UK,200.70000000000002
57864,9982,T-shirt,2,2023-01-01 19:48:52.577525840,99.07,1026,India,198.14
94416,4569,Pen,6,2023-01-02 07:29:54.598199392,65.11,1022,Canada,390.65999999999997
65114,8707,Notebook,4,2023-01-02 19:10:56.618872960,28.0,1046,Germany,112.0
48067,1746,T-shirt,8,2023-01-03 06:51:58.639546512,46.49,1094,Canada,371.92
52685,9504,Mug,9,2023-01-03 18:33:00.660220064,75.34,1011,Canada,678.0600000000001
28073,5633,T-shirt,9,2023-01-04 06:14:02.680893632,47.42,1084,Canada,426.78000000000003
46035,1920,T-shirt,8,2023-01-04 17:55:04.701567184,11.51,1065,USA,92.08
74977,8008,T-shirt,3,2023-01-05 05:36:06.722240752,21.02,1004,USA,63.06
93362,3381,Pen,4,2023-01-05 17:17:08.742914304,80.17,1008,USA,320.68
75450,4618,Bag,1,2023-01-06 04:58:10.763587856,66.6,1019,USA,66.6
20382,9989,Notebook,9,2023-01-06 16:39:12.784261424,59.13,1081,UK,532.1700000000001
14437,5443,Pen,5,2023-01-07 04:20:14.804934976,20.92,1062,Canada,104.60000000000001
80971,1272,Pen,6,2023-01-07 16:01:16.825608528,84.59,1085,UK,507.54
74612,2773,Bag,3,2023-01-08 03:42:18.846282096,96.27,1071,Germany,288.81
71929,3547,Pen,8,2023-01-08 15:23:20.866955648,8.88,1097,India,71.04
22329,4164,T-shirt,7,2023-01-09 03:04:22.887629200,12.41,1072,UK,86.87
35169,5780,T-shirt,1,2023-01-09 14:45:24.908302768,89.05,1070,USA,89.05
97468,1946,Mug,5,2023-01-10 02:26:26.928976320,82.48,1029,USA,412.40000000000003
44594,1506,Pen,9,2023-01-10 14:07:28.949649888,63.7,1081,Germany,573.3000000000001
86957,7719,Mug,6,2023-01-11 01:48:30.970323440,94.77,1090,Canada,568.62
70631,9435,Notebook,8,2023-01-11 13:29:32.990996992,66.41,1015,India,531.28
55033,9697,T-shirt,1,2023-01-12 01:10:35.011670560,25.52,1084,UK,25.52
73133,7360,Notebook,7,2023-01-12 12:51:37.032344112,74.22,1004,Canada,519.54
83165,8657,Bag,3,2023-01-13 00:32:39.053017664,66.34,1028,Canada,199.02
83861,4590,T-shirt,9,2023-01-13 12:13:41.073691232,98.65,1046,UK,887.85
62290,2192,Notebook,6,2023-01-13 23:54:43.094364784,25.32,1021,UK,151.92000000000002
41750,2464,Bag,5,2023-01-14 11:35:45.115038336,61.8,1077,UK,309.0
50461,1390,Notebook,8,2023-01-14 23:16:47.135711904,79.12,1056,UK,632.96
83800,6615,Bag,8,2023-01-15 10:57:49.156385456,37.2,1082,USA,297.6
88222,7106,Bag,3,2023-01-15 22:38:51.177059024,41.07,1034,Canada,123.21000000000001
34226,9864,T-shirt,2,2023-01-16 10:19:53.197732576,89.35,1087,Canada,178.7
16721,3560,Mug,2,2023-01-16 22:00:55.218406128,43.4,1059,USA,86.8
66154,6867,Bag,5,2023-01-17 09:41:57.239079696,64.35,1069,Canada,321.75
30609,2211,Bag,7,2023-01-17 21:22:59.259753248,89.48,1059,UK,626.36
62130,2539,T-shirt,8,2023-01-18 09:04:01.280426800,24.93,1057,India,199.44
82909,1643,Mug,8,2023-01-18 20:45:03.301100368,98.28,1002,Canada,786.24
65249,9693,Pen,8,2023-01-19 08:26:05.321773920,71.69,1033,India,573.52
58895,9921,Pen,3,2023-01-19 20:07:07.342447488,52.13,1044,India,156.39000000000001
15656,2283,Mug,2,2023-01-20 07:48:09.363121040,45.94,1049,USA,91.88
84520,8680,Notebook,4,2023-01-20 19:29:11.383794592,95.66,1001,Germany,382.64
73740,8345,T-shirt,1,2023-01-21 07:10:13.404468160,24.54,1014,Canada,24.54
74309,5386,Mug,3,2023-01-21 18:51:15.425141712,34.61,1036,USA,103.83
39984,1919,Pen,9,2023-01-22 06:32:17.445815264,34.24,1014,USA,308.16
83822,3339,Bag,7,2023-01-22 18:13:19.466488832,32.46,1059,India,227.22
15901,9947,Pen,7,2023-01-23 05:54:21.487162384,49.51,1095,Canada,346.57
41552,6930,Bag,1,2023-01-23 17:35:23.507835936,98.97,1084,USA,98.97
41055,6402,T-shirt,7,2023-01-24 05:16:25.528509504,89.43,1063,UK,626.01
47685,6663,Bag,7,2023-01-24 16:57:27.549183056,36.16,1080,USA,253.11999999999998
83965,6275,Mug,4,2023-01-25 04:38:29.569856624,45.17,1097,UK,180.68
24716,1507,Bag,7,2023-01-25 16:19:31.590530176,68.6,1095,Germany,480.19999999999993
21138,2436,Notebook,8,2023-01-26 04:00:33.611203728,6.63,1051,UK,53.04
45298,9750,Mug,3,2023-01-26 15:41:35.631877296,82.91,1022,UK,248.73
61112,8354,T-shirt,2,2023-01-27 03:22:37.652550848,88.58,1098,India,177.16
33429,5516,Mug,7,2023-01-27 15:03:39.673224400,86.43,1036,USA,605.01
60200,4622,Notebook,5,2023-01-28 02:44:41.693897968,40.63,1040,Germany,203.15
81308,5399,T-shirt,5,2023-01-28 14:25:43.714571520,48.89,1056,USA,244.45
58244,6037,Pen,5,2023-01-29 02:06:45.735245072,6.18,1096,UK,30.9
27347,9111,Notebook,7,2023-01-29 13:47:47.755918640,42.94,1024,UK,300.58
26920,4715,T-shirt,9,2023-01-30 01:28:49.776592192,48.74,1036,USA,438.66
41822,8837,Bag,8,2023-01-30 13:09:51.797265760,91.16,1039,Germany,729.28
56659,2301,Mug,6,2023-01-31 00:50:53.817939312,89.93,1084,Germany,539.58
50108,8370,T-shirt,7,2023-01-31 12:31:55.838612864,96.78,1045,India,677.46
99099,6185,Mug,9,2023-02-01 00:12:57.859286432,89.08,1059,UK,801.72
17967,3155,Bag,6,2023-02-01 11:53:59.879959984,5.78,1097,UK,34.68
21871,7411,T-shirt,1,2023-02-01 23:35:01.900633536,65.94,1018,India,65.94
87452,7365,Pen,4,2023-02-02 11:16:03.921307104,11.48,1090,USA,45.92
84270,1692,Notebook,8,2023-02-02 22:57:05.941980656,30.9,1008,UK,247.2
43613,2478,T-shirt,7,2023-02-03 10:38:07.962654208,59.94,1068,USA,419.58
38179,7396,Bag,3,2023-02-03 22:19:09.983327776,71.56,1004,Germany,214.68
62188,9448,T-shirt,3,2023-02-04 10:00:12.004001328,67.19,1088,Canada,201.57
65099,1441,Mug,3,2023-02-04 21:41:14.024674896,9.66,1025,India,28.98
45262,3646,T-shirt,1,2023-02-05 09:22:16.045348448,14.84,1018,UK,14.84
88213,6209,Pen,1,2023-02-05 21:03:18.066022000,17.22,1029,India,17.22
28268,7533,T-shirt,6,2023-02-06 08:44:20.086695568,13.68,1099,Germany,82.08
87866,5677,Notebook,1,2023-02-06 20:25:22.107369120,21.93,1047,Germany,21.93
96269,8211,T-shirt,5,2023-02-07 08:06:24.128042672,70.41,1015,Germany,352.04999999999995
70545,3645,Mug,4,2023-02-07 19:47:26.148716240,83.93,1070,Germany,335.72
82146,9210,T-shirt,5,2023-02-08 07:28:28.169389792,43.84,1017,Canada,219.20000000000002
81966,8933,Pen,7,2023-02-08 19:09:30.190063344,70.81,1055,USA,495.67
49922,6476,Bag,6,2023-02-09 06:50:32.210736912,24.0,1020,USA,144.0
89364,8928,T-shirt,9,2023-02-09 18:31:34.231410464,97.46,1030,Canada,877.14
52913,3080,T-shirt,6,2023-02-10 06:12:36.252084032,38.25,1000,USA,229.5
65677,7089,Notebook,9,2023-02-10 17:53:38.272757584,85.36,1002,Germany,768.24
59841,8396,Pen,4,2023-02-11 05:34:40.293431136,94.81,1094,USA,379.24
56332,8797,Bag,1,2023-02-11 17:15:42.314104704,87.15,1024,India,87.15
35032,1861,Mug,1,2023-02-12 04:56:44.334778256,11.37,1007,USA,11.37
47846,9346,T-shirt,7,2023-02-12 16:37:46.355451808,66.78,1064,India,467.46000000000004
69474,4494,Bag,3,2023-02-13 04:18:48.376125376,16.41,1061,UK,49.230000000000004
54936,1904,Mug,2,2023-02-13 15:59:50.396798928,5.54,1006,India,11.08
39794,2269,Pen,6,2023-02-14 03:40:52.417472496,9.92,1006,India,59.519999999999996
71588,1404,Pen,6,2023-02-14 15:21:54.438146048,92.03,1007,Germany,552.1800000000001
80984,2184,Bag,7,2023-02-15 03:02:56.458819600,91.3,1018,Germany,639.1
60331,9938,Mug,5,2023-02-15 14:43:58.479493168,26.45,1016,Germany,132.25
38141,2725,Pen,8,2023-02-16 02:25:00.500166720,56.97,1010,India,455.76
19074,9462,Bag,7,2023-02-16 14:06:02.520840272,95.73,1048,Canada,670.11
16406,6811,Pen,2,2023-02-17 01:47:04.541513840,52.19,1010,Germany,104.38
33291,6606,Pen,1,2023-02-17 13:28:06.562187392,42.39,1040,Germany,42.39
51568,4956,Pen,9,2023-02-18 01:09:08.582860944,50.91,1061,India,458.18999999999994
56851,1171,Notebook,5,2023-02-18 12:50:10.603534512,80.07,1051,UK,400.34999999999997
64823,9465,Mug,5,2023-02-19 00:31:12.624208064,50.34,1065,UK,251.70000000000002
33312,3306,Bag,4,2023-02-19 12:12:14.644881632,79.41,1067,USA,317.64
53108,1421,Bag,2,2023-02-19 23:53:16.665555184,46.01,1091,UK,92.02
76918,6540,Mug,5,2023-02-20 11:34:18.686228736,28.94,1096,Germany,144.70000000000002
44171,5675,Mug,2,2023-02-20 23:15:20.706902304,36.01,1074,Canada,72.02
51779,7748,Mug,7,2023-02-21 10:56:22.727575856,12.39,1066,USA,86.73
78828,7103,Mug,9,2023-02-21 22:37:24.748249408,52.25,1039,Canada,470.25
22411,2473,T-shirt,9,2023-02-22 10:18:26.768922976,19.07,1004,Canada,171.63
67009,4243,Bag,6,2023-02-22 21:59:28.789596528,82.1,1084,Germany,492.59999999999997
25422,3181,T-shirt,1,2023-02-23 09:40:30.810270080,44.96,1021,India,44.96
52468,4096,Pen,6,2023-02-23 21:21:32.830943648,77.68,1036,India,466.08000000000004
42371,7646,Pen,5,2023-02-24 09:02:34.851617200,95.67,1010,India,478.35
67022,6882,Bag,4,2023-02-24 20:43:36.872290768,85.7,1043,UK,342.8
81229,6982,Pen,6,2023-02-25 08:24:38.892964320,95.39,1085,India,572.34
61196,6798,Mug,6,2023-02-25 20:05:40.913637872,58.95,1052,Germany,353.70000000000005
90354,9415,T-shirt,6,2023-02-26 07:46:42.934311440,20.71,1076,UK,124.26
36715,9411,Mug,2,2023-02-26 19:27:44.954984992,93.86,1060,India,187.72
37605,9456,Pen,7,2023-02-27 07:08:46.975658544,87.51,1066,Canada,612.57
41174,5524,T-shirt,4,2023-02-27 18:49:48.996332112,87.12,1012,Germany,348.48
19956,7559,Mug,9,2023-02-28 06:30:51.017005664,70.86,1091,Germany,637.74
86373,8620,Bag,2,2023-02-28 18:11:53.037679216,64.37,1010,USA,128.74
79252,3774,Mug,5,2023-03-01 05:52:55.058352784,6.4,1010,Germany,32.0
71949,6673,Pen,4,2023-03-01 17:33:57.079026336,76.07,1084,Canada,304.28
72646,4124,T-shirt,9,2023-03-02 05:14:59.099699904,13.7,1084,Germany,123.3
80017,9671,Bag,4,2023-03-02 16:56:01.120373456,29.68,1006,USA,118.72
73037,2353,T-shirt,8,2023-03-03 04:37:03.141047008,57.39,1016,Germany,459.12
99818,4854,Bag,8,2023-03-03 16:18:05.161720576,47.91,1047,Germany,383.28
16548,9134,T-shirt,6,2023-03-04 03:59:07.182394128,6.5,1013,USA,39.0
83294,1924,Pen,6,2023-03-04 15:40:09.203067680,83.28,1062,Germany,499.68
33177,3170,Bag,8,2023-03-05 03:21:11.223741248,88.49,1063,UK,707.92
34022,6506,Notebook,9,2023-03-05 15:02:13.244414800,69.78,1096,Germany,628.02
15542,3395,T-shirt,5,2023-03-06 02:43:15.265088368,56.4,1074,India,282.0
70428,9220,T-shirt,1,2023-03-06 14:24:17.285761920,96.27,1076,India,96.27
32740,9226,Mug,1,2023-03-07 02:05:19.306435472,16.4,1064,UK,16.4
69353,6515,Bag,2,2023-03-07 13:46:21.327109040,75.1,1033,Germany,150.2
66532,3670,Notebook,5,2023-03-08 01:27:23.347782592,17.19,1008,Canada,85.95
26052,4365,Pen,4,2023-03-08 13:08:25.368456144,41.28,1076,Germany,165.12
57076,1588,Mug,1,2023-03-09 00:49:27.389129712,60.62,1036,India,60.62
63420,4138,Notebook,4,2023-03-09 12:30:29.409803264,75.02,1029,USA,300.08
10671,7663,Bag,4,2023-03-10 00:11:31.430476816,5.35,1040,UK,21.4
10163,5086,Notebook,4,2023-03-10 11:52:33.451150384,29.76,1044,USA,119.04
51424,9531,T-shirt,1,2023-03-10 23:33:35.471823936,56.13,1046,Canada,56.13
63744,5270,T-shirt,9,2023-03-11 11:14:37.492497504,55.62,1006,Germany,500.58
80331,7019,Mug,3,2023-03-11 22:55:39.513171056,65.57,1013,Canada,196.70999999999998
20634,1556,Bag,4,2023-03-12 10:36:41.533844608,33.87,1047,USA,135.48
14798,9022,Bag,5,2023-03-12 22:17:43.554518176,56.35,1005,Germany,281.75
32420,6452,Notebook,7,2023-03-13 09:58:45.575191728,23.03,1033,Canada,161.21
39300,4567,Mug,6,2023-03-13 21:39:47.595865280,22.75,1079,India,136.5
99881,4899,Bag,5,2023-03-14 09:20:49.616538848,59.77,1099,India,298.85
20749,7477,T-shirt,8,2023-03-14 21:01:51.637212400,70.12,1045,UK,560.96
35121,8500,Notebook,1,2023-03-15 08:42:53.657885952,16.44,1058,India,16.44
47487,2016,Pen,7,2023-03-15 20:23:55.678559520,16.67,1069,India,116.69000000000001
43361,7470,T-shirt,6,2023-03-16 08:04:57.699233072,58.7,1007,USA,352.20000000000005
31223,3062,Mug,5,2023-03-16 19:45:59.719906640,30.66,1023,India,153.3
82930,5321,Bag,7,2023-03-17 07:27:01.740580192,42.28,1066,India,295.96000000000004
24056,4496,T-shirt,3,2023-03-17 19:08:03.761253744,43.07,1003,USA,129.21
38380,2813,Pen,1,2023-03-18 06:49:05.781927312,21.96,1095,India,21.96
36035,7256,Pen,9,2023-03-18 18:30:07.802600864,5.12,1000,India,46.08
40620,3313,Mug,2,2023-03-19 06:11:09.823274416,86.05,1033,UK,172.1
29877,2231,T-shirt,3,2023-03-19 17:52:11.843947984,72.93,1008,India,218.79000000000002
65316,6831,Notebook,8,2023-03-20 05:33:13.864621536,70.6,1062,India,564.8
74041,3999,T-shirt,9,2023-03-20 17:14:15.885295088,56.92,1075,UK,512.28
63352,4440,Pen,3,2023-03-21 04:55:17.905968656,71.59,1009,USA,214.77
40911,5056,Mug,6,2023-03-21 16:36:19.926642208,93.89,1009,India,563.34
42784,1305,Mug,7,2023-03-22 04:17:21.947315776,68.24,1049,Canada,477.67999999999995
13191,2689,Notebook,1,2023-03-22 15:58:23.967989328,30.18,1043,USA,30.18
43160,4917,Mug,7,2023-03-23 03:39:25.988662880,59.2,1047,USA,414.40000000000003
74641,8080,Mug,4,2023-03-23 15:20:28.009336448,47.02,1086,India,188.08
59723,9611,Mug,5,2023-03-24 03:01:30.030010000,57.86,1005,UK,289.3
13631,3936,Mug,8,2023-03-24 14:42:32.050683552,54.17,1087,USA,433.36
16172,4862,Mug,4,2023-03-25 02:23:34.071357120,86.58,1023,UK,346.32
52080,6649,Pen,4,2023-03-25 14:04:36.092030672,66.92,1084,Canada,267.68
99097,4261,T-shirt,8,2023-03-26 01:45:38.112704240,22.93,1094,UK,183.44
30281,2819,Bag,5,2023-03-26 13:26:40.133377792,10.99,1057,Germany,54.95
38671,2342,Mug,6,2023-03-27 01:07:42.154051344,45.31,1063,UK,271.86
61431,6560,Bag,5,2023-03-27 12:48:44.174724912,6.48,1093,USA,32.400000000000006
38602,3226,Bag,1,2023-03-28 00:29:46.195398464,35.24,1055,UK,35.24
98789,2079,Pen,7,2023-03-28 12:10:48.216072016,39.96,1097,UK,279.72
61399,5206,Mug,6,2023-03-28 23:51:50.236745584,40.68,1081,Germany,244.07999999999998
33472,7280,Bag,2,2023-03-29 11:32:52.257419136,98.04,1011,Germany,196.08
59230,8235,Mug,7,2023-03-29 23:13:54.278092688,33.87,1034,India,237.08999999999997
83616,1813,Notebook,6,2023-03-30 10:54:56.298766256,30.2,1070,USA,181.2
17099,6089,Notebook,5,2023-03-30 22:35:58.319439808,17.29,1088,India,86.44999999999999
35431,3031,Notebook,8,2023-03-31 10:17:00.340113376,53.55,1005,Germany,428.4
66492,9514,Bag,5,2023-03-31 21:58:02.360786928,19.6,1064,UK,98.0
57684,6911,Notebook,2,2023-04-01 09:39:04.381460480,63.55,1079,Germany,127.1
40111,3653,Pen,6,2023-04-01 21:20:06.402134048,19.74,1059,Canada,118.44
73936,4340,Pen,1,2023-04-02 09:01:08.422807600,59.78,1067,UK,59.78
32614,8876,Bag,5,2023-04-02 20:42:10.443481152,83.5,1028,India,417.5
51991,2141,Mug,6,2023-04-03 08:23:12.464154720,9.04,1037,UK,54.239999999999995
80476,9558,T-shirt,7,2023-04-03 20:04:14.484828272,44.88,1091,Canada,314.16
70920,3897,Mug,2,2023-04-04 07:45:16.505501824,48.8,1021,Germany,97.6
73530,5041,Mug,1,2023-04-04 19:26:18.526175392,80.15,1007,USA,80.15
46224,3038,Mug,6,2023-04-05 07:07:20.546848944,49.45,1062,USA,296.70000000000005
17788,5270,Mug,3,2023-04-05 18:48:22.567522512,58.92,1095,USA,176.76
38082,5683,T-shirt,5,2023-04-06 06:29:24.588196064,80.16,1096,Germany,400.79999999999995
99570,1494,Notebook,2,2023-04-06 18:10:26.608869616,58.18,1012,USA,116.36
86816,8116,Mug,1,2023-04-07 05:51:28.629543184,39.04,1026,Canada,39.04
93588,2784,Pen,1,2023-04-07 17:32:30.650216736,13.16,1017,Germany,13.16
26531,4510,Bag,4,2023-04-08 05:13:32.670890288,74.34,1017,USA,297.36
98340,4786,Bag,2,2023-04-08 16:54:34.691563856,87.76,1076,India,175.52
54857,6266,Pen,1,2023-04-09 04:35:36.712237408,97.16,1085,Germany,97.16
20142,6428,Mug,6,2023-04-09 16:16:38.732910960,93.03,1061,Germany,558.1800000000001
58355,7681,T-shirt,4,2023-04-10 03:57:40.753584528,80.75,1013,UK,323.0
19866,7893,Notebook,7,2023-04-10 15:38:42.774258080,66.13,1010,USA,462.90999999999997
80067,5658,Bag,6,2023-04-11 03:19:44.794931648,79.24,1085,India,475.43999999999994
74027,8082,Notebook,5,2023-04-11 15:00:46.815605200,46.05,1099,Canada,230.25
67906,7869,T-shirt,2,2023-04-12 02:41:48.836278752,61.5,1016,Germany,123.0
38138,8607,Bag,5,2023-04-12 14:22:50.856952320,38.13,1050,Canada,190.65
39956,8669,Notebook,9,2023-04-13 02:03:52.877625872,36.04,1095,Canada,324.36
86295,7219,T-shirt,9,2023-04-13 13:44:54.898299424,76.89,1013,Canada,692.01
15439,5534,Notebook,2,2023-04-14 01:25:56.918972992,48.12,1056,UK,96.24
57241,6979,Mug,7,2023-04-14 13:06:58.939646544,25.16,1092,Canada,176.12
52533,9890,T-shirt,4,2023-04-15 00:48:00.960320112,24.18,1005,USA,96.72
38270,2312,Notebook,3,2023-04-15 12:29:02.980993664,86.62,1056,USA,259.86
88815,3962,Mug,1,2023-04-16 00:10:05.001667216,69.39,1003,India,69.39
49279,3938,Mug,3,2023-04-16 11:51:07.022340784,56.87,1010,India,170.60999999999999
33888,4197,T-shirt,9,2023-04-16 23:32:09.043014336,43.09,1073,Canada,387.81000000000006
27630,6296,Pen,9,2023-04-17 11:13:11.063687888,45.93,1091,Canada,413.37
71063,8204,Bag,7,2023-04-17 22:54:13.084361456,10.46,1010,UK,73.22
45144,6730,T-shirt,3,2023-04-18 10:35:15.105035008,48.22,1098,Canada,144.66
62161,1126,Mug,3,2023-04-18 22:16:17.125708560,80.57,1078,Canada,241.70999999999998
87360,6602,Mug,4,2023-04-19 09:57:19.146382128,41.86,1007,Canada,167.44
60979,2191,T-shirt,7,2023-04-19 21:38:21.167055680,41.44,1083,Germany,290.08
16979,3639,Pen,7,2023-04-20 09:19:23.187729248,6.49,1058,Germany,45.43
36189,2366,Bag,2,2023-04-20 21:00:25.208402800,48.49,1020,UK,96.98
52600,7453,Notebook,5,2023-04-21 08:41:27.229076352,7.41,1064,UK,37.05
69560,7671,T-shirt,7,2023-04-21 20:22:29.249749920,59.18,1092,USA,414.26
88040,7683,Bag,7,2023-04-22 08:03:31.270423472,53.14,1023,UK,371.98
71558,5539,Bag,6,2023-04-22 19:44:33.291097024,84.8,1029,USA,508.79999999999995
96205,9876,Mug,8,2023-04-23 07:25:35.311770592,60.27,1098,Canada,482.16
16910,3887,Notebook,3,2023-04-23 19:06:37.332444144,35.73,1096,UK,107.19
67713,5086,T-shirt,1,2023-04-24 06:47:39.353117696,54.04,1083,UK,54.04
56857,3261,Mug,3,2023-04-24 18:28:41.373791264,71.47,1056,UK,214.41
44964,5180,Mug,2,2023-04-25 06:09:43.394464816,13.93,1079,USA,27.86
95667,3841,Pen,2,2023-04-25 17:50:45.415138384,64.0,1072,USA,128.0
35227,7040,Bag,2,2023-04-26 05:31:47.435811936,92.08,1094,India,184.16
15978,4560,T-shirt,5,2023-04-26 17:12:49.456485488,33.42,1016,USA,167.10000000000002
97527,5758,T-shirt,1,2023-04-27 04:53:51.477159056,64.53,1058,USA,64.53
27153,1626,T-shirt,4,2023-04-27 16:34:53.497832608,83.03,1030,Germany,332.12
69765,6014,Mug,5,2023-04-28 04:15:55.518506160,53.62,1063,UK,268.09999999999997
49071,2375,Pen,2,2023-04-28 15:56:57.539179728,73.21,1047,USA,146.42
79519,2181,Notebook,5,2023-04-29 03:37:59.559853280,34.55,1022,UK,172.75
19503,6708,Mug,4,2023-04-29 15:19:01.580526832,34.08,1069,UK,136.32
70703,1490,Notebook,8,2023-04-30 03:00:03.601200400,68.42,1029,Germany,547.36
74379,4729,Pen,1,2023-04-30 14:41:05.621873952,72.01,1054,UK,72.01
67866,6974,Bag,5,2023-05-01 02:22:07.642547520,94.02,1006,USA,470.09999999999997
26905,4534,T-shirt,1,2023-05-01 14:03:09.663221072,26.36,1074,UK,26.36
55838,4296,Notebook,4,2023-05-02 01:44:11.683894624,49.48,1097,India,197.92
68279,2940,Mug,8,2023-05-02 13:25:13.704568192,28.8,1011,India,230.4
99489,6014,Notebook,1,2023-05-03 01:06:15.725241744,12.61,1059,Germany,12.61
36806,2882,Bag,2,2023-05-03 12:47:17.745915296,43.31,1051,USA,86.62
55000,5908,T-shirt,1,2023-05-04 00:28:19.766588864,40.54,1026,Germany,40.54
32168,3987,Notebook,7,2023-05-04 12:09:21.787262416,30.69,1011,India,214.83
80119,6585,Bag,2,2023-05-04 23:50:23.807935984,33.21,1012,USA,66.42
48714,4159,Mug,1,2023-05-05 11:31:25.828609536,39.24,1071,UK,39.24
64093,5530,Pen,6,2023-05-05 23:12:27.849283088,98.94,1079,USA,593.64
65419,1681,Mug,6,2023-05-06 10:53:29.869956656,79.38,1061,Canada,476.28
59145,6254,T-shirt,2,2023-05-06 22:34:31.890630208,11.78,1028,USA,23.56
87425,2073,Mug,1,2023-05-07 10:15:33.911303760,87.88,1034,UK,87.88
87811,3387,Mug,3,2023-05-07 21:56:35.931977328,65.16,1059,Canada,195.48
12461,3693,Mug,5,2023-05-08 09:37:37.952650880,89.61,1028,Germany,448.05
24291,5340,Mug,6,2023-05-08 21:18:39.973324432,37.46,1030,USA,224.76
56804,3156,T-shirt,3,2023-05-09 08:59:41.993998000,49.13,1076,Germany,147.39000000000001
86971,8966,Bag,9,2023-05-09 20:40:44.014671552,90.14,1075,USA,811.26
74946,3580,Notebook,5,2023-05-10 08:21:46.035345120,30.89,1060,India,154.45
94080,8257,Pen,2,2023-05-10 20:02:48.056018672,91.97,1001,India,183.94
71332,3159,Notebook,6,2023-05-11 07:43:50.076692224,83.71,1032,UK,502.26
87794,7772,Notebook,8,2023-05-11 19:24:52.097365792,98.15,1071,India,785.2
40841,2627,Pen,6,2023-05-12 07:05:54.118039344,35.8,1061,Canada,214.79999999999998
58758,9219,T-shirt,4,2023-05-12 18:46:56.138712896,27.4,1058,Canada,109.6
86272,8080,Pen,6,2023-05-13 06:27:58.159386464,36.43,1039,USA,218.57999999999998
47643,2985,T-shirt,8,2023-05-13 18:09:00.180060016,95.69,1048,Germany,765.52
60408,9488,Notebook,8,2023-05-14 05:50:02.200733568,36.64,1031,Canada,293.12
53950,3181,T-shirt,2,2023-05-14 17:31:04.221407136,58.7,1037,USA,117.4
66849,3296,Bag,8,2023-05-15 05:12:06.242080688,43.35,1091,Germany,346.8
